# ps/frame	X-axis	Y-axis	Z-axis	Alpha	Beta	Gamma	Volumn
762.0	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
764.0	93.1276	93.1276	82.315	90.0	90.0	90.0	713896.887802
766.0	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
768.0	93.012	93.012	82.5436	90.0	90.0	90.0	714104.515644
770.0	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
772.0	93.098	93.098	82.5636	90.0	90.0	90.0	715598.891693
774.0	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
776.0	93.1242	93.1242	82.9266	90.0	90.0	90.0	719149.491421
778.0	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
780.0	93.1419	93.1419	82.8305	90.0	90.0	90.0	718588.491234
782.0	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
784.0	93.005	93.005	82.732	90.0	90.0	90.0	715626.523724
786.0	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
788.0	92.893	92.893	82.941	90.0	90.0	90.0	715706.971854
790.0	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
792.0	92.9553	92.9553	82.8813	90.0	90.0	90.0	716151.128923
794.0	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
796.0	92.7405	92.7405	82.8083	90.0	90.0	90.0	712218.154621
798.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
